ICD10Code,CCSRCategory,Infection,BacterialInfection,Focus
D3A,NEO073,FALSE,FALSE,"NA"
D40,NEO072,FALSE,FALSE,"NA"
D41,NEO072,FALSE,FALSE,"NA"
D42,NEO072,FALSE,FALSE,"NA"
D43,NEO072,FALSE,FALSE,"NA"
D44,NEO072,FALSE,FALSE,"NA"
D45,NEO072,FALSE,FALSE,"NA"
D46,NEO068,FALSE,FALSE,"NA"
D47,NEO072; XXX000,FALSE,FALSE,"NA"
D48,NEO072,FALSE,FALSE,"NA"
D49,NEO072,FALSE,FALSE,"NA"
D50,BLD001,FALSE,FALSE,"NA"
D51,BLD001,FALSE,FALSE,"NA"
D52,BLD001; INJ030,FALSE,FALSE,"NA"
D53,BLD001,FALSE,FALSE,"NA"
D55,BLD002,FALSE,FALSE,"NA"
D56,BLD002,FALSE,FALSE,"NA"
D57,BLD005,FALSE,FALSE,"NA"
D58,BLD002,FALSE,FALSE,"NA"
D59,INJ030; BLD002,FALSE,FALSE,"NA"
D60,BLD003,FALSE,FALSE,"NA"
D61,BLD003; INJ030; NEO074,FALSE,FALSE,"NA"
D62,BLD004,FALSE,FALSE,"NA"
D63,XXX000,FALSE,FALSE,"NA"
D64,BLD003; XXX000; INJ030; NEO074,FALSE,FALSE,"NA"
D65,BLD006,FALSE,FALSE,"NA"
D66,BLD006,FALSE,FALSE,"NA"
D67,BLD006,FALSE,FALSE,"NA"
D68,BLD006,FALSE,FALSE,"NA"
D69,BLD006,FALSE,FALSE,"NA"
D70,BLD007; NEO074; INJ030,FALSE,FALSE,"NA"
D71,BLD007,FALSE,FALSE,"NA"
D72,BLD007; XXX000,FALSE,FALSE,"NA"
D73,BLD010; BLD007,FALSE,FALSE,"NA"
D74,BLD010,FALSE,FALSE,"NA"
D75,BLD010; XXX000; BLD006,FALSE,FALSE,"NA"
D76,BLD007,FALSE,FALSE,"NA"
D77,XXX000,FALSE,FALSE,"NA"
D78,BLD009,FALSE,FALSE,"NA"
D80,BLD008,FALSE,FALSE,"NA"
D81,BLD008,FALSE,FALSE,"NA"
D82,BLD008,FALSE,FALSE,"NA"
D83,BLD008,FALSE,FALSE,"NA"
D84,BLD008; XXX000,FALSE,FALSE,"NA"
D86,BLD008,FALSE,FALSE,"NA"
D89,BLD008; XXX000,FALSE,FALSE,"NA"
E00,END001,FALSE,FALSE,"NA"
E01,END001,FALSE,FALSE,"NA"
E02,END001,FALSE,FALSE,"NA"
E03,END001; INJ030,FALSE,FALSE,"NA"
E04,END001,FALSE,FALSE,"NA"
E05,END001,FALSE,FALSE,"NA"
E06,END001; INJ030,FALSE,FALSE,"NA"
E07,END001,FALSE,FALSE,"NA"
E08,XXX000; END003,FALSE,FALSE,"NA"
E09,END003; END002,FALSE,FALSE,"NA"
E10,END003; END002,FALSE,FALSE,"NA"
E11,END003; END002,FALSE,FALSE,"NA"
E13,END003; END002,FALSE,FALSE,"NA"
E15,END015,FALSE,FALSE,"NA"
E16,INJ030; END015,FALSE,FALSE,"NA"
E20,END015,FALSE,FALSE,"NA"
E21,END015,FALSE,FALSE,"NA"
E22,END013,FALSE,FALSE,"NA"
E23,END013; INJ030,FALSE,FALSE,"NA"
E24,END013; END015; INJ030,FALSE,FALSE,"NA"
E25,END015,FALSE,FALSE,"NA"
E26,END015,FALSE,FALSE,"NA"
E27,END015; INJ030,FALSE,FALSE,"NA"
E28,END015; GEN023,FALSE,FALSE,"NA"
E29,END015,FALSE,FALSE,"NA"
E30,END015,FALSE,FALSE,"NA"
E31,END015,FALSE,FALSE,"NA"
E32,END015,FALSE,FALSE,"NA"
E34,END015,FALSE,FALSE,"NA"
E35,XXX000,FALSE,FALSE,"NA"
E36,END014,FALSE,FALSE,"NA"
E40,END008,FALSE,FALSE,"NA"
E41,END008,FALSE,FALSE,"NA"
E42,END008,FALSE,FALSE,"NA"
E43,END008,FALSE,FALSE,"NA"
E44,END008,FALSE,FALSE,"NA"
E45,END008,FALSE,FALSE,"NA"
E46,END008,FALSE,FALSE,"NA"
E50,END007,FALSE,FALSE,"NA"
E51,END007,FALSE,FALSE,"NA"
E52,END007,FALSE,FALSE,"NA"
E53,END007,FALSE,FALSE,"NA"
E54,END007,FALSE,FALSE,"NA"
E55,END007,FALSE,FALSE,"NA"
E56,END007,FALSE,FALSE,"NA"
E58,END007,FALSE,FALSE,"NA"
E59,END007,FALSE,FALSE,"NA"
E60,END007,FALSE,FALSE,"NA"
E61,END007,FALSE,FALSE,"NA"
E63,END007,FALSE,FALSE,"NA"
E64,END017,FALSE,FALSE,"NA"
E65,END016,FALSE,FALSE,"NA"
E66,END009; INJ030; END016,FALSE,FALSE,"NA"
E67,END016,FALSE,FALSE,"NA"
E68,END017,FALSE,FALSE,"NA"
E70,END016,FALSE,FALSE,"NA"
E71,END016,FALSE,FALSE,"NA"
E72,END016,FALSE,FALSE,"NA"
E73,END016,FALSE,FALSE,"NA"
E74,END016,FALSE,FALSE,"NA"
E75,END016,FALSE,FALSE,"NA"
E76,END016,FALSE,FALSE,"NA"
E77,END016,FALSE,FALSE,"NA"
E78,END010; END016,FALSE,FALSE,"NA"
E79,END016,FALSE,FALSE,"NA"
E80,END016,FALSE,FALSE,"NA"
E83,END016,FALSE,FALSE,"NA"
E84,END012,FALSE,FALSE,"NA"
E85,END016,FALSE,FALSE,"NA"
E86,END011,FALSE,FALSE,"NA"
E87,END011,FALSE,FALSE,"NA"
E88,END016; NEO074,FALSE,FALSE,"NA"
E89,END014,FALSE,FALSE,"NA"
F01,NVS011,FALSE,FALSE,"NA"
F02,XXX000,FALSE,FALSE,"NA"
F03,NVS011,FALSE,FALSE,"NA"
F04,NVS011,FALSE,FALSE,"NA"
F05,NVS011,FALSE,FALSE,"NA"
F06,MBD001; MBD004; MBD002; MBD003; MBD005; MBD013,FALSE,FALSE,"NA"
F07,MBD009; NVS011; XXX000; MBD013,FALSE,FALSE,"NA"
F09,MBD013,FALSE,FALSE,"NA"
F10,MBD017; MBD026,FALSE,FALSE,"NA"
F11,MBD018; MBD026,FALSE,FALSE,"NA"
F12,MBD019; MBD026,FALSE,FALSE,"NA"
F13,MBD020; MBD026,FALSE,FALSE,"NA"
F14,MBD021; MBD026,FALSE,FALSE,"NA"
F15,MBD021; MBD026,FALSE,FALSE,"NA"
F16,MBD022; MBD026,FALSE,FALSE,"NA"
F17,XXX000; MBD024,FALSE,FALSE,"NA"
F18,MBD023; MBD026,FALSE,FALSE,"NA"
F19,MBD025; MBD026,FALSE,FALSE,"NA"
F20,MBD001,FALSE,FALSE,"NA"
F21,MBD001,FALSE,FALSE,"NA"
F22,MBD001,FALSE,FALSE,"NA"
F23,MBD001,FALSE,FALSE,"NA"
F24,MBD001,FALSE,FALSE,"NA"
F25,MBD001,FALSE,FALSE,"NA"
F28,MBD001,FALSE,FALSE,"NA"
F29,MBD001,FALSE,FALSE,"NA"
F30,MBD003; MBD026,FALSE,FALSE,"NA"
F31,MBD003; MBD026,FALSE,FALSE,"NA"
F32,MBD002; MBD026,FALSE,FALSE,"NA"
F33,MBD002; MBD026,FALSE,FALSE,"NA"
F34,MBD003; MBD002; MBD004,FALSE,FALSE,"NA"
F39,MBD004,FALSE,FALSE,"NA"
F40,MBD005,FALSE,FALSE,"NA"
F41,MBD005,FALSE,FALSE,"NA"
F42,MBD006,FALSE,FALSE,"NA"
F43,MBD007,FALSE,FALSE,"NA"
F44,MBD007,FALSE,FALSE,"NA"
F45,MBD011; MBD006,FALSE,FALSE,"NA"
F48,MBD007; NVS011; MBD013,FALSE,FALSE,"NA"
F50,MBD010,FALSE,FALSE,"NA"
F51,NVS016,FALSE,FALSE,"NA"
F52,MBD013; XXX000,FALSE,FALSE,"NA"
F53,MBD013,FALSE,FALSE,"NA"
F54,XXX000,FALSE,FALSE,"NA"
F55,MBD013,FALSE,FALSE,"NA"
F59,MBD013,FALSE,FALSE,"NA"
F60,MBD009,FALSE,FALSE,"NA"
F63,MBD013; MBD008; MBD006,FALSE,FALSE,"NA"
F64,MBD013,FALSE,FALSE,"NA"
F65,MBD013,FALSE,FALSE,"NA"
F66,MBD013,FALSE,FALSE,"NA"
F68,MBD011; MBD009,FALSE,FALSE,"NA"
F69,MBD009,FALSE,FALSE,"NA"
F70,MBD014,FALSE,FALSE,"NA"
F71,MBD014,FALSE,FALSE,"NA"
F72,MBD014,FALSE,FALSE,"NA"
F73,MBD014,FALSE,FALSE,"NA"
F78,MBD014,FALSE,FALSE,"NA"
F79,MBD014,FALSE,FALSE,"NA"
F80,MBD014; EAR004,FALSE,FALSE,"NA"
F81,MBD014; XXX000,FALSE,FALSE,"NA"
F82,MBD014,FALSE,FALSE,"NA"
F84,MBD014,FALSE,FALSE,"NA"
F88,MBD014,FALSE,FALSE,"NA"
F89,MBD014,FALSE,FALSE,"NA"
F90,MBD014,FALSE,FALSE,"NA"
F91,MBD008,FALSE,FALSE,"NA"
F93,MBD005; MBD013,FALSE,FALSE,"NA"
F94,MBD005; MBD007; MBD014,FALSE,FALSE,"NA"
F95,MBD014,FALSE,FALSE,"NA"
F98,GEN008; MBD010; MBD014; MBD013,FALSE,FALSE,"NA"
F99,MBD013,FALSE,FALSE,"NA"
G00,NVS001,TRUE,TRUE,CNS
G01,XXX000,FALSE,FALSE,"NA"
G02,XXX000,FALSE,FALSE,"NA"
G03,NVS001,TRUE,TRUE,CNS
G04,NVS002; NVS008,TRUE; FALSE,FALSE,"NA"
G05,XXX000,FALSE,FALSE,"NA"
G06,NVS014,TRUE,TRUE,CNS
G07,XXX000,FALSE,FALSE,"NA"
G08,NVS020,FALSE,FALSE,"NA"
G09,NVS022,FALSE,FALSE,"NA"
G10,NVS006,FALSE,FALSE,"NA"
G11,NVS006,FALSE,FALSE,"NA"
G12,NVS006,FALSE,FALSE,"NA"
G13,XXX000,FALSE,FALSE,"NA"
G14,NVS003,TRUE,FALSE,"NA"
G20,NVS004,FALSE,FALSE,"NA"
G21,NVS006; INJ030,FALSE,FALSE,"NA"
G23,NVS006,FALSE,FALSE,"NA"
G24,INJ030; NVS006,FALSE,FALSE,"NA"
G25,NVS006; INJ030; NVS016,FALSE,FALSE,"NA"
G26,XXX000,FALSE,FALSE,"NA"
G30,NVS011,FALSE,FALSE,"NA"
G31,NVS011; MBD017; NVS006,FALSE,FALSE,"NA"
G32,XXX000,FALSE,FALSE,"NA"
G35,NVS005,FALSE,FALSE,"NA"
G36,NVS020,FALSE,FALSE,"NA"
G37,NVS020,FALSE,FALSE,"NA"
G40,NVS009,FALSE,FALSE,"NA"
G43,NVS010; CIR020,FALSE,FALSE,"NA"
G44,NVS010; INJ030,FALSE,FALSE,"NA"
G45,NVS012,FALSE,FALSE,"NA"
G46,NVS020,FALSE,FALSE,"NA"
G47,NVS016; XXX000,FALSE,FALSE,"NA"
G50,NVS017,FALSE,FALSE,"NA"
G51,NVS017,FALSE,FALSE,"NA"
G52,NVS017,FALSE,FALSE,"NA"
G53,XXX000,FALSE,FALSE,"NA"
G54,NVS017; XXX000,FALSE,FALSE,"NA"
G55,XXX000,FALSE,FALSE,"NA"
G56,NVS017,FALSE,FALSE,"NA"
G57,NVS017,FALSE,FALSE,"NA"
G58,NVS017,FALSE,FALSE,"NA"
G59,XXX000,FALSE,FALSE,"NA"
G60,NVS015,FALSE,FALSE,"NA"
G61,NVS015,FALSE,FALSE,"NA"
G62,INJ030; NVS015,FALSE,FALSE,"NA"
G63,XXX000,FALSE,FALSE,"NA"
G64,NVS020,FALSE,FALSE,"NA"
G65,NVS022,FALSE,FALSE,"NA"
G70,NVS018; XXX000,FALSE,FALSE,"NA"
G71,NVS018; INJ030,FALSE,FALSE,"NA"
G72,INJ030; NVS018,FALSE,FALSE,"NA"
G73,XXX000,FALSE,FALSE,"NA"
G80,NVS007,FALSE,FALSE,"NA"
G81,NVS008,FALSE,FALSE,"NA"
G82,NVS008,FALSE,FALSE,"NA"
G83,NVS008,FALSE,FALSE,"NA"
G89,NVS019; NEO074,FALSE,FALSE,"NA"
G90,NVS006; NVS019; NVS020,FALSE,FALSE,"NA"
G91,NVS020; XXX000,FALSE,FALSE,"NA"
G92,NVS020,FALSE,FALSE,"NA"
G93,NVS020; NVS013,FALSE,FALSE,"NA"
G94,XXX000,FALSE,FALSE,"NA"
G95,NVS020,FALSE,FALSE,"NA"
G96,NVS020,FALSE,FALSE,"NA"
G97,NVS021,FALSE,FALSE,"NA"
G98,MUS032; NVS020,FALSE,FALSE,"NA"
G99,XXX000,FALSE,FALSE,"NA"
H00,EYE001,FALSE,FALSE,"NA"
H01,EYE001,FALSE,FALSE,"NA"
H02,EYE001; EYE008,FALSE,FALSE,"NA"
H04,EYE008; EYE001,FALSE,FALSE,"NA"
H05,EYE008,FALSE,FALSE,"NA"
H10,EYE001,FALSE,FALSE,"NA"
H11,EYE001,FALSE,FALSE,"NA"
H15,EYE001,FALSE,FALSE,"NA"
H16,EYE001; XXX000,FALSE,FALSE,"NA"
H17,EYE001,FALSE,FALSE,"NA"
H18,EYE001,FALSE,FALSE,"NA"
H20,EYE004,FALSE,FALSE,"NA"
H21,EYE012; EYE003,FALSE,FALSE,"NA"
H22,XXX000,FALSE,FALSE,"NA"
H25,EYE002,FALSE,FALSE,"NA"
H26,EYE002; INJ030,FALSE,FALSE,"NA"
H27,EYE002,FALSE,FALSE,"NA"
H28,XXX000,FALSE,FALSE,"NA"
H30,EYE004,FALSE,FALSE,"NA"
H31,EYE005,FALSE,FALSE,"NA"
H32,XXX000,FALSE,FALSE,"NA"
H33,EYE005,FALSE,FALSE,"NA"
H34,EYE005,FALSE,FALSE,"NA"
H35,EYE005,FALSE,FALSE,"NA"
H36,XXX000,FALSE,FALSE,"NA"
H40,EYE003; XXX000,FALSE,FALSE,"NA"
H42,XXX000,FALSE,FALSE,"NA"
H43,EYE005,FALSE,FALSE,"NA"
H44,EYE004; EYE012; EYE003; EYE008,FALSE,FALSE,"NA"
H46,EYE006,FALSE,FALSE,"NA"
H47,EYE006; NEO074,FALSE,FALSE,"NA"
H49,EYE006,FALSE,FALSE,"NA"
H50,EYE007,FALSE,FALSE,"NA"
H51,EYE012; EYE006,FALSE,FALSE,"NA"
H52,EYE009,FALSE,FALSE,"NA"
H53,EYE010,FALSE,FALSE,"NA"
H54,EYE010; XXX000,FALSE,FALSE,"NA"
H55,EYE012,FALSE,FALSE,"NA"
H57,EYE012; EYE008; XXX000,FALSE,FALSE,"NA"
H59,EYE011,FALSE,FALSE,"NA"
H60,EAR006,FALSE,FALSE,"NA"
H61,EAR006,FALSE,FALSE,"NA"
H62,XXX000,FALSE,FALSE,"NA"
H65,EAR001,TRUE,TRUE,Respiratory
H66,EAR001,TRUE,TRUE,Respiratory
H67,XXX000,FALSE,FALSE,"NA"
H68,EAR002,FALSE,FALSE,"NA"
H69,EAR002,FALSE,FALSE,"NA"
H70,EAR002,FALSE,FALSE,"NA"
H71,EAR002,FALSE,FALSE,"NA"
H72,EAR002,FALSE,FALSE,"NA"
H73,EAR002,FALSE,FALSE,"NA"
H74,EAR002,FALSE,FALSE,"NA"
H75,XXX000,FALSE,FALSE,"NA"
H80,EAR003,FALSE,FALSE,"NA"
H81,EAR003,FALSE,FALSE,"NA"
H82,XXX000,FALSE,FALSE,"NA"
H83,EAR003,FALSE,FALSE,"NA"
H90,EAR004,FALSE,FALSE,"NA"
H91,EAR004,FALSE,FALSE,"NA"
H92,EAR006,FALSE,FALSE,"NA"
H93,EAR004; EAR006; XXX000,FALSE,FALSE,"NA"
H94,XXX000,FALSE,FALSE,"NA"
H95,EAR005,FALSE,FALSE,"NA"
I00,CIR002,FALSE,FALSE,"NA"
I01,CIR002,FALSE,FALSE,"NA"
I02,CIR002,FALSE,FALSE,"NA"
I05,CIR001,FALSE,FALSE,"NA"
I06,CIR001,FALSE,FALSE,"NA"
I07,CIR001,FALSE,FALSE,"NA"
I08,CIR001,FALSE,FALSE,"NA"
I09,CIR001; CIR019,FALSE,FALSE,"NA"
I10,CIR007,FALSE,FALSE,"NA"
I11,CIR019; CIR008,FALSE,FALSE,"NA"
I12,GEN003,FALSE,FALSE,"NA"
I13,CIR019; GEN003,FALSE,FALSE,"NA"
I15,CIR008,FALSE,FALSE,"NA"
I16,CIR008,FALSE,FALSE,"NA"
I20,CIR011,FALSE,FALSE,"NA"
I21,CIR009,FALSE,FALSE,"NA"
I22,CIR009,FALSE,FALSE,"NA"
I23,CIR010,FALSE,FALSE,"NA"
I24,CIR011; CIR010,FALSE,FALSE,"NA"
I25,CIR011; CIR015; CIR027; XXX000,FALSE,FALSE,"NA"
I26,XXX000; CIR013,FALSE,FALSE,"NA"
I27,CIR014,FALSE,FALSE,"NA"
I28,CIR014,FALSE,FALSE,"NA"
I30,CIR006,TRUE,FALSE,"NA"
I31,CIR006; XXX000,TRUE; FALSE,FALSE,"NA"
I32,XXX000,FALSE,FALSE,"NA"
I33,CIR004,TRUE,TRUE,Other
I34,CIR003,FALSE,FALSE,"NA"
I35,CIR003,FALSE,FALSE,"NA"
I36,CIR003,FALSE,FALSE,"NA"
I37,CIR003,FALSE,FALSE,"NA"
I38,CIR004,TRUE,TRUE,Other
I39,XXX000,FALSE,FALSE,"NA"
I40,CIR005,TRUE,FALSE,"NA"
I41,XXX000,FALSE,FALSE,"NA"
I42,CIR005; INJ030,TRUE; FALSE,FALSE,"NA"
I43,XXX000,FALSE,FALSE,"NA"
I44,CIR016,FALSE,FALSE,"NA"
I45,CIR016,FALSE,FALSE,"NA"
I46,XXX000; CIR018,FALSE,FALSE,"NA"
I47,CIR017,FALSE,FALSE,"NA"
I48,CIR017,FALSE,FALSE,"NA"
I49,CIR018; CIR017,FALSE,FALSE,"NA"
I50,CIR019,FALSE,FALSE,"NA"
I51,CIR015; CIR005,FALSE; TRUE,FALSE,"NA"
I52,XXX000,FALSE,FALSE,"NA"
I5A,CIR015,FALSE,FALSE,"NA"
I60,CIR021,FALSE,FALSE,"NA"
I61,CIR021,FALSE,FALSE,"NA"
I62,CIR021,FALSE,FALSE,"NA"
I63,CIR020,FALSE,FALSE,"NA"
I65,CIR023,FALSE,FALSE,"NA"
I66,CIR023,FALSE,FALSE,"NA"
I67,CIR027; CIR024; CIR008,FALSE,FALSE,"NA"
I68,XXX000,FALSE,FALSE,"NA"
I69,CIR022; CIR025,FALSE,FALSE,"NA"
I70,CIR026; XXX000,FALSE,FALSE,"NA"
I71,CIR027; CIR029,FALSE,FALSE,"NA"
I72,CIR029,FALSE,FALSE,"NA"
I73,CIR026,FALSE,FALSE,"NA"
I74,CIR030,FALSE,FALSE,"NA"
I75,CIR030,FALSE,FALSE,"NA"
I76,XXX000,FALSE,FALSE,"NA"
I77,CIR032; CIR027,FALSE,FALSE,"NA"
I78,CIR032,FALSE,FALSE,"NA"
I79,XXX000,FALSE,FALSE,"NA"
I80,CIR033,FALSE,FALSE,"NA"
I81,CIR033,FALSE,FALSE,"NA"
I82,CIR033; CIR034,FALSE,FALSE,"NA"
I83,CIR035,FALSE,FALSE,"NA"
I85,CIR039,FALSE,FALSE,"NA"
I86,CIR039,FALSE,FALSE,"NA"
I87,CIR036; CIR039,FALSE,FALSE,"NA"
I88,CIR039,FALSE,FALSE,"NA"
I89,CIR039,FALSE,FALSE,"NA"
I95,CIR031; INJ030,FALSE,FALSE,"NA"
I96,CIR028,TRUE,TRUE,"Skin, soft tissue, orthopedic"
I97,CIR038,FALSE,FALSE,"NA"
I99,CIR032,FALSE,FALSE,"NA"
J00,RSP006,TRUE,TRUE,Respiratory
J01,RSP001,TRUE,TRUE,Respiratory
J02,RSP006,TRUE,TRUE,Respiratory
J03,RSP004,TRUE,TRUE,Respiratory
J04,RSP006,TRUE,TRUE,Respiratory
J05,RSP006,TRUE,TRUE,Respiratory
J06,RSP006,TRUE,TRUE,Respiratory
J09,RSP003,TRUE,FALSE,"NA"
J10,RSP003,TRUE,FALSE,"NA"
J11,RSP003,TRUE,FALSE,"NA"
J12,RSP002; XXX000,TRUE; FALSE,TRUE; FALSE,Respiratory; NA
J13,RSP002,TRUE,TRUE,Respiratory
J14,RSP002,TRUE,TRUE,Respiratory
J15,RSP002,TRUE,TRUE,Respiratory
J16,RSP002,TRUE,TRUE,Respiratory
J17,XXX000,FALSE,FALSE,"NA"
J18,RSP002; RSP016,TRUE; FALSE,TRUE; FALSE,Respiratory; NA
J20,RSP005,TRUE,TRUE,Respiratory
J21,RSP005,TRUE,TRUE,Respiratory
J22,RSP016,FALSE,FALSE,"NA"
J30,RSP007,FALSE,FALSE,"NA"
J31,RSP007,FALSE,FALSE,"NA"
J32,RSP001,TRUE,TRUE,Respiratory
J33,RSP007,FALSE,FALSE,"NA"
J34,RSP007,FALSE,FALSE,"NA"
J35,RSP004,TRUE,TRUE,Respiratory
J36,RSP004,TRUE,TRUE,Respiratory
J37,RSP007,FALSE,FALSE,"NA"
J38,RSP007,FALSE,FALSE,"NA"
J39,RSP006; RSP007,TRUE; FALSE,TRUE; FALSE,Respiratory; NA
J40,RSP005,TRUE,TRUE,Respiratory
J41,RSP008,TRUE,TRUE,Respiratory
J42,RSP008,TRUE,TRUE,Respiratory
J43,RSP008,TRUE,TRUE,Respiratory
J44,RSP008,TRUE,TRUE,Respiratory
J45,RSP009,FALSE,FALSE,"NA"
J47,RSP008,TRUE,TRUE,Respiratory
J60,RSP013,FALSE,FALSE,"NA"
J61,RSP013,FALSE,FALSE,"NA"
J62,RSP013,FALSE,FALSE,"NA"
J63,RSP013,FALSE,FALSE,"NA"
J64,RSP013,FALSE,FALSE,"NA"
J65,RSP013,FALSE,FALSE,"NA"
J66,RSP013,FALSE,FALSE,"NA"
J67,RSP013,FALSE,FALSE,"NA"
J68,RSP013,FALSE,FALSE,"NA"
J69,RSP010,TRUE,TRUE,Respiratory
J70,RSP013; INJ030,FALSE,FALSE,"NA"
J80,RSP012,FALSE,FALSE,"NA"
J81,RSP016,FALSE,FALSE,"NA"
J82,RSP016,FALSE,FALSE,"NA"
J84,RSP016; XXX000,FALSE,FALSE,"NA"
J85,CIR028; RSP002; RSP016; RSP015,TRUE; FALSE,TRUE; FALSE,"Skin, soft tissue, orthopedic; Respiratory; NA"
J86,RSP011,FALSE,FALSE,"NA"
J90,RSP011,FALSE,FALSE,"NA"
J91,XXX000,FALSE,FALSE,"NA"
J92,RSP011,FALSE,FALSE,"NA"
J93,RSP014; XXX000,FALSE,FALSE,"NA"
J94,RSP011,FALSE,FALSE,"NA"
J95,RSP017,FALSE,FALSE,"NA"
J96,RSP012,FALSE,FALSE,"NA"
J98,RSP016; RSP011; RSP015,FALSE,FALSE,"NA"
J99,XXX000,FALSE,FALSE,"NA"
K00,DIG002,FALSE,FALSE,"NA"
K01,DIG002,FALSE,FALSE,"NA"
K02,DIG002,FALSE,FALSE,"NA"
K03,DIG002,FALSE,FALSE,"NA"
K04,DIG002,FALSE,FALSE,"NA"
K05,DIG002,FALSE,FALSE,"NA"
K06,DIG002,FALSE,FALSE,"NA"
K08,DIG002,FALSE,FALSE,"NA"
K09,DIG002; DIG003,FALSE,FALSE,"NA"
K11,DIG003,FALSE,FALSE,"NA"
K12,DIG003; NEO074; INJ030,FALSE,FALSE,"NA"
K13,DIG003,FALSE,FALSE,"NA"
K14,DIG003,FALSE,FALSE,"NA"
K20,DIG004,FALSE,FALSE,"NA"
K21,DIG004,FALSE,FALSE,"NA"
K22,DIG004; DIG006,FALSE; TRUE,FALSE; TRUE,NA; Abdominal
K23,XXX000,FALSE,FALSE,"NA"
K25,DIG021; DIG005,FALSE,FALSE,"NA"
K26,DIG021; DIG005,FALSE,FALSE,"NA"
K27,DIG021; DIG005,FALSE,FALSE,"NA"
K28,DIG021; DIG005,FALSE,FALSE,"NA"
K29,DIG007,FALSE,FALSE,"NA"
K30,DIG008,FALSE,FALSE,"NA"
K31,DIG008; DIG012; NEO073,FALSE,FALSE,"NA"
K35,DIG009,TRUE,TRUE,Abdominal
K36,DIG009,TRUE,TRUE,Abdominal
K37,DIG009,TRUE,TRUE,Abdominal
K38,DIG009,TRUE,TRUE,Abdominal
K40,DIG010,FALSE,FALSE,"NA"
K41,DIG010,FALSE,FALSE,"NA"
K42,DIG010,FALSE,FALSE,"NA"
K43,DIG010,FALSE,FALSE,"NA"
K44,DIG010,FALSE,FALSE,"NA"
K45,DIG010,FALSE,FALSE,"NA"
K46,DIG010,FALSE,FALSE,"NA"
K50,DIG011,FALSE,FALSE,"NA"
K51,DIG011,FALSE,FALSE,"NA"
K52,DIG022,FALSE,FALSE,"NA"
K55,DIG025,FALSE,FALSE,"NA"
K56,DIG012,FALSE,FALSE,"NA"
K57,DIG013,TRUE,TRUE,Abdominal
K58,DIG025,FALSE,FALSE,"NA"
K59,DIG025; INJ030; DIG015,FALSE,FALSE,"NA"
K60,DIG015,FALSE,FALSE,"NA"
K61,DIG016,TRUE,TRUE,Abdominal
K62,DIG015; DIG021,FALSE,FALSE,"NA"
K63,DIG016; DIG006; DIG025; NEO073,TRUE; FALSE,TRUE; FALSE,Abdominal; NA
K64,DIG014,FALSE,FALSE,"NA"
K65,DIG016,TRUE,TRUE,Abdominal
K66,DIG025,FALSE,FALSE,"NA"
K67,XXX000,FALSE,FALSE,"NA"
K68,DIG016; DIG025,TRUE; FALSE,TRUE; FALSE,Abdominal; NA
K70,DIG019; INF007; DIG018,FALSE; TRUE,FALSE,"NA"
K71,DIG019; DIG023,FALSE,FALSE,"NA"
K72,DIG018,FALSE,FALSE,"NA"
K73,DIG023,FALSE,FALSE,"NA"
K74,DIG019; XXX000,FALSE,FALSE,"NA"
K75,DIG016; DIG019; DIG023,TRUE; FALSE,TRUE; FALSE,Abdominal; NA
K76,DIG019; XXX000,FALSE,FALSE,"NA"
K77,XXX000,FALSE,FALSE,"NA"
K80,DIG017,TRUE,TRUE,Abdominal
K81,DIG017,TRUE,TRUE,Abdominal
K82,DIG017; DIG006; XXX000,TRUE; FALSE,TRUE; FALSE,Abdominal; NA
K83,DIG017; DIG006,TRUE,TRUE,Abdominal
K85,DIG020; INJ030,FALSE,FALSE,"NA"
K86,DIG020,FALSE,FALSE,"NA"
K87,XXX000,FALSE,FALSE,"NA"
K90,DIG025; DIG020,FALSE,FALSE,"NA"
K91,DIG024,FALSE,FALSE,"NA"
K92,DIG021; DIG025,FALSE,FALSE,"NA"
K94,DIG024,FALSE,FALSE,"NA"
K95,DIG024,FALSE,FALSE,"NA"
L00,SKN001,TRUE,TRUE,"Skin, soft tissue, orthopedic"
L01,SKN001,TRUE,TRUE,"Skin, soft tissue, orthopedic"
L02,SKN001,TRUE,TRUE,"Skin, soft tissue, orthopedic"
L03,SKN001,TRUE,TRUE,"Skin, soft tissue, orthopedic"
L04,SKN001,TRUE,TRUE,"Skin, soft tissue, orthopedic"
L05,SKN001,TRUE,TRUE,"Skin, soft tissue, orthopedic"
L08,SKN001,TRUE,TRUE,"Skin, soft tissue, orthopedic"
L10,SKN002; INJ030,FALSE,FALSE,"NA"
L11,SKN002,FALSE,FALSE,"NA"
L12,SKN002,FALSE,FALSE,"NA"
L13,SKN002,FALSE,FALSE,"NA"
L14,XXX000,FALSE,FALSE,"NA"
L20,SKN002,FALSE,FALSE,"NA"
L21,SKN002,FALSE,FALSE,"NA"
L22,SKN005,FALSE,FALSE,"NA"
L23,SKN005,FALSE,FALSE,"NA"
L24,SKN005; INJ030,FALSE,FALSE,"NA"
L25,SKN005; INJ030,FALSE,FALSE,"NA"
L26,SKN002,FALSE,FALSE,"NA"
L27,SKN002,FALSE,FALSE,"NA"
L28,SKN002,FALSE,FALSE,"NA"
L29,SKN002,FALSE,FALSE,"NA"
L30,SKN007; SKN001; SKN002,FALSE; TRUE,FALSE; TRUE,"NA; Skin, soft tissue, orthopedic"
L40,SKN002,FALSE,FALSE,"NA"
